10	1	True	1337	0.11393877551	0.1117
10	2	True	1337	0.118346938776	0.1176
10	3	True	1337	0.12006122449	0.113
10	4	True	1337	0.12187755102	0.1134
10	5	True	1337	0.121142857143	0.1176
10	6	True	1337	0.121510204082	0.1192
10	7	True	1337	0.121367346939	0.1173
10	8	True	1337	0.12	0.1139
10	9	True	1337	0.119163265306	0.1202
10	10	True	1337	0.120918367347	0.121
20	2	True	1337	0.125	0.1201
20	4	True	1337	0.142020408163	0.1386
20	6	True	1337	0.145653061224	0.1415
20	8	True	1337	0.148979591837	0.1475
20	10	True	1337	0.152775510204	0.147
20	12	True	1337	0.150959183673	0.1538
20	14	True	1337	0.150244897959	0.1481
20	16	True	1337	0.151326530612	0.1511
20	18	True	1337	0.149816326531	0.1462
20	20	True	1337	0.150020408163	0.1461
50	5	True	1337	0.162183673469	0.1524
50	10	True	1337	0.183428571429	0.1749
50	15	True	1337	0.186204081633	0.1776
50	20	True	1337	0.189102040816	0.1774
50	25	True	1337	0.188959183673	0.1796
50	30	True	1337	0.188755102041	0.1763
50	35	True	1337	0.187102040816	0.1785
50	40	True	1337	0.187040816327	0.1779
50	45	True	1337	0.186	0.1762
50	50	True	1337	0.183408163265	0.1788
100	1	True	1337	0.148428571429	0.1386
100	2	True	1337	0.167897959184	0.1534
100	3	True	1337	0.170530612245	0.1565
100	4	True	1337	0.179448979592	0.1686
100	5	True	1337	0.183673469388	0.1717
100	6	True	1337	0.183326530612	0.1697
100	7	True	1337	0.187959183673	0.1793
100	8	True	1337	0.189836734694	0.1796
100	9	True	1337	0.19412244898	0.1802
100	10	True	1337	0.194346938776	0.1798
100	11	True	1337	0.197265306122	0.1897
100	12	True	1337	0.19693877551	0.1852
100	13	True	1337	0.19812244898	0.1903
100	14	True	1337	0.201326530612	0.189
100	15	True	1337	0.201408163265	0.1918
100	16	True	1337	0.203204081633	0.1924
100	17	True	1337	0.201571428571	0.1911
100	18	True	1337	0.204224489796	0.1974
100	19	True	1337	0.205163265306	0.1951
100	20	True	1337	0.206224489796	0.2009
100	21	True	1337	0.204857142857	0.1931
100	22	True	1337	0.204775510204	0.1974
100	23	True	1337	0.204224489796	0.1957
100	24	True	1337	0.205367346939	0.202
100	25	True	1337	0.208591836735	0.2014
100	26	True	1337	0.207755102041	0.2022
100	27	True	1337	0.207306122449	0.1994
100	28	True	1337	0.208979591837	0.2038
100	29	True	1337	0.209224489796	0.2014
100	30	True	1337	0.209591836735	0.2008
100	31	True	1337	0.211204081633	0.2033
100	32	True	1337	0.210571428571	0.205
100	33	True	1337	0.212204081633	0.2058
100	34	True	1337	0.21012244898	0.2063
100	35	True	1337	0.210265306122	0.2045
100	36	True	1337	0.210795918367	0.2047
100	37	True	1337	0.21087755102	0.2033
100	38	True	1337	0.212755102041	0.2072
100	39	True	1337	0.21306122449	0.2095
100	40	True	1337	0.212428571429	0.2056
100	41	True	1337	0.212836734694	0.206
100	42	True	1337	0.213285714286	0.2086
100	43	True	1337	0.211040816327	0.2049
100	44	True	1337	0.211857142857	0.2058
100	45	True	1337	0.210653061224	0.2059
100	46	True	1337	0.209857142857	0.2035
100	47	True	1337	0.211918367347	0.2058
100	48	True	1337	0.212408163265	0.2102
100	49	True	1337	0.211714285714	0.206
100	50	True	1337	0.210306122449	0.2026
100	51	True	1337	0.210183673469	0.2067
100	52	True	1337	0.213551020408	0.2072
100	53	True	1337	0.212693877551	0.2063
100	54	True	1337	0.212755102041	0.209
100	55	True	1337	0.210551020408	0.2009
100	56	True	1337	0.212102040816	0.2081
100	57	True	1337	0.211734693878	0.2029
100	58	True	1337	0.212387755102	0.2043
100	59	True	1337	0.211734693878	0.2099
100	60	True	1337	0.211489795918	0.206
100	61	True	1337	0.211673469388	0.2062
100	62	True	1337	0.213734693878	0.2053
100	63	True	1337	0.211367346939	0.2058
100	64	True	1337	0.210265306122	0.2003
100	65	True	1337	0.210346938776	0.2066
100	66	True	1337	0.210163265306	0.2018
100	67	True	1337	0.211224489796	0.2005
100	68	True	1337	0.212428571429	0.2049
